"ref_area.label","source.label","indicator.label","sex.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Sri Lanka","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2020",60.011,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2019",66.674,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2019",69.62,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2019",61.049,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2018",67.931,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2018",71.14,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2018",61.668,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2017",68.12,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2017",70.412,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2017",63.99,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2016",69.733,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2016",72.422,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2016",64.784,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2015",69.496,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2015",72.186,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2015",64.48,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2014",69.172,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2014",71.848,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2014",63.999,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2013",69.978,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2013",72.154,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2013",65.849,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2011",70.84,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2011",73.345,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2011",65.828,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2010",70.982,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2010",73.143,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2010",66.672,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lesotho","LFS - Integrated Labour Force Survey","Informal employment rate by sex (%)","Total","2024",89.134,,,"Repository: ILO-STATISTICS - Micro data processing"
"Lesotho","LFS - Integrated Labour Force Survey","Informal employment rate by sex (%)","Male","2024",88.537,,,"Repository: ILO-STATISTICS - Micro data processing"
"Lesotho","LFS - Integrated Labour Force Survey","Informal employment rate by sex (%)","Female","2024",89.9,,,"Repository: ILO-STATISTICS - Micro data processing"
"Lesotho","LFS - Integrated Labour Force Survey","Informal employment rate by sex (%)","Total","2019",80.697,,,"Repository: ILO-STATISTICS - Micro data processing"
"Lesotho","LFS - Integrated Labour Force Survey","Informal employment rate by sex (%)","Male","2019",80.524,,,"Repository: ILO-STATISTICS - Micro data processing"
"Lesotho","LFS - Integrated Labour Force Survey","Informal employment rate by sex (%)","Female","2019",80.926,,,"Repository: ILO-STATISTICS - Micro data processing"
"Lithuania","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2024",3.198,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2024",3.246,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2024",3.149,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2023",3.139,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2023",3.296,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2023",2.983,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2022",2.55,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2022",1.772,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2022",3.322,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2021",2.491,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2021",1.876,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2021",3.099,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2020",2.87,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2020",2.238,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2020",3.515,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2019",2.532,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2019",1.52,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2019",3.524,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2018",2.772,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2018",2.109,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2018",3.413,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2017",2.966,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2017",2.683,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2017",3.24,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2016",4.151,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2016",3.932,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2016",4.37,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2015",3.871,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2015",3.505,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2015",4.25,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2014",3.619,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2014",2.483,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2014",4.776,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Lithuania","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2013",3.826,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
