"ref_area.label","source.label","indicator.label","sex.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Macao, China","LFS - Employment Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2014",5.13,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 16 years old"
"Macao, China","LFS - Employment Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2013",5.27,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 16 years old"
"Macao, China","LFS - Employment Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2013",5.59,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 16 years old"
"Macao, China","LFS - Employment Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2013",4.96,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 16 years old"
"Macao, China","LFS - Employment Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2012",5.76,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 16 years old"
"Macao, China","LFS - Employment Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2012",5.57,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 16 years old"
"Macao, China","LFS - Employment Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2012",5.94,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 16 years old"
"Macao, China","LFS - Employment Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2011",6.3,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 16 years old"
"Macao, China","LFS - Employment Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2011",6.28,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 16 years old"
"Macao, China","LFS - Employment Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2011",6.3,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 16 years old"
"Macao, China","LFS - Employment Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2010",6.19,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 16 years old"
"Macao, China","LFS - Employment Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2010",6.91,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 16 years old"
"Macao, China","LFS - Employment Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2010",5.47,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 16 years old"
"Macao, China","LFS - Employment Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2009",7.19,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 16 years old"
"Macao, China","LFS - Employment Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2009",8.42,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 16 years old"
"Macao, China","LFS - Employment Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2009",5.71,,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 16 years old"
"Morocco","PC - Population Census","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2014",35.275,,,"Repository: ILO-STATISTICS - Micro data processing"
"Morocco","PC - Population Census","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2014",16.567,,,"Repository: ILO-STATISTICS - Micro data processing"
"Morocco","PC - Population Census","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2014",53.911,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2024",11.491,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2024",12.18,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2024",10.794,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2023",13.308,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2023",14.556,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2023",12.092,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2022",14.963,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2022",15.155,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2022",14.772,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2021",13.55,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2021",13.8,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2021",13.288,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2020",15.592,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2020",16.603,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2020",14.506,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2019",17.479,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2019",18.884,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2019",15.992,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2018",17.83,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2018",21.387,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2018",13.913,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2017",16.922,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2017",18.356,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2017",15.31,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2016",16.272,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2016",19.674,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2016",12.49,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2015",15.768,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2015",18.488,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2015",12.787,,,"Repository: ILO-STATISTICS - Micro data processing"
